what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580350585599
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580350586558
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580350684850
activated,editor,egovframework.dev.imp.dbio,2.0.1.201111250803,"egovframework.dev.imp.dbio.editor.sqlMapEditor",1580350688970
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580350691215
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580350703026
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580350703672
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580350709201
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580350709765
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580350712224
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1580350713471
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580350719040
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580350719318
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580350720466
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580350747961
activated,editor,egovframework.dev.imp.dbio,2.0.1.201111250803,"egovframework.dev.imp.dbio.editor.sqlMapEditor",1580350750606
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1580350753526
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1580350753921
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1580350763881
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580350767703
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580350777978
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1580350779054
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580350788186
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580350817346
activated,editor,egovframework.dev.imp.dbio,2.0.1.201111250803,"egovframework.dev.imp.dbio.editor.sqlMapEditor",1580350820417
activated,editor,org.eclipse.jst.jsp.ui,1.1.505.v201110211728,"org.eclipse.jst.jsp.core.jspsource.source",1580350821099
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1580350835700
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1580350843115
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580350846804
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580350853555
activated,editor,egovframework.dev.imp.dbio,2.0.1.201111250803,"egovframework.dev.imp.dbio.editor.sqlMapEditor",1580350856026
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1580350859731
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580350863327
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580350878377
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580350925154
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580350925786
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1580350926028
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580350927949
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580350929273
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1580350929352
activated,editor,org.eclipse.jst.jsp.ui,1.1.505.v201110211728,"org.eclipse.jst.jsp.core.jspsource.source",1580350933208
activated,editor,egovframework.dev.imp.dbio,2.0.1.201111250803,"egovframework.dev.imp.dbio.editor.sqlMapEditor",1580350936673
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580350960538
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580350985498
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1580350988039
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1580350989778
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1580351001840
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580351003640
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580351004557
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580351013401
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580351019202
