what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.wst.server.ui,1.1.209.v20111005_1716,"org.eclipse.wst.server.ui.editor",1339740876937
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1339740879937
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1339740879953
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1339740880062
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1339740897484
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ResourceNavigator",1339740899062
activated,editor,org.eclipse.jst.jsp.ui,1.1.505.v201110211728,"org.eclipse.jst.jsp.core.jspsource.source",1339740908281
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1339740952062
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ResourceNavigator",1339740959515
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1339740963968
opened,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1339740981296
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1339740981328
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1339740990265
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openFileSearchPage",1339740990281
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1339740990484
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1339741021625
activated,editor,org.eclipse.jst.jsp.ui,1.1.505.v201110211728,"org.eclipse.jst.jsp.core.jspsource.source",1339741023671
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1339741026671
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1339741029656
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1339741029656
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1339741029750
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1339741052703
activated,editor,org.eclipse.jst.jsp.ui,1.1.505.v201110211728,"org.eclipse.jst.jsp.core.jspsource.source",1339741072734
closed,editor,org.eclipse.jst.jsp.ui,1.1.505.v201110211728,"org.eclipse.jst.jsp.core.jspsource.source",1339741072734
closed,editor,org.eclipse.jst.jsp.ui,1.1.505.v201110211728,"org.eclipse.jst.jsp.core.jspsource.source",1339741074765
activated,editor,org.eclipse.jst.jsp.ui,1.1.505.v201110211728,"org.eclipse.jst.jsp.core.jspsource.source",1339741075781
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ResourceNavigator",1339741103140
