what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui.GenericHistoryView",1580435712792
activated,view,org.eclipse.wst.server.ui,1.1.209.v20111005_1716,"org.eclipse.wst.server.ui.ServersView",1580435714205
closed,view,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui.GenericHistoryView",1580435714207
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580435718029
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580435720204
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1580435720215
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580435729773
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580435763762
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580435764249
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580435776176
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1580435778940
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580435778993
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580435780573
started,bundle,egovframework.dev.imp.dbio,2.0.1.201111250803,"egovframework.dev.imp.dbio",1580435780593
started,bundle,org.maven.ide.eclipse.editor.xml,0.12.1.20110112-1712,"org.maven.ide.eclipse.editor.xml",1580435780696
started,bundle,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui",1580435780773
opened,editor,egovframework.dev.imp.dbio,2.0.1.201111250803,"egovframework.dev.imp.dbio.editor.sqlMapEditor",1580435781220
activated,editor,egovframework.dev.imp.dbio,2.0.1.201111250803,"egovframework.dev.imp.dbio.editor.sqlMapEditor",1580435781440
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580435783028
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580435783891
opened,editor,egovframework.dev.imp.dbio,2.0.1.201111250803,"egovframework.dev.imp.dbio.editor.sqlMapEditor",1580435784078
activated,editor,egovframework.dev.imp.dbio,2.0.1.201111250803,"egovframework.dev.imp.dbio.editor.sqlMapEditor",1580435784145
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580435785310
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580435787194
activated,editor,org.eclipse.jst.jsp.ui,1.1.505.v201110211728,"org.eclipse.jst.jsp.core.jspsource.source",1580435787451
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580435788563
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580435789494
