what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1578532631577
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1578532632967
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1578532633260
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1578532633280
activated,editor,org.eclipse.jst.jsp.ui,1.1.505.v201110211728,"org.eclipse.jst.jsp.core.jspsource.source",1578532642302
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1578532668781
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1578532669099
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1578532755300
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1578532761828
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1578532764221
activated,editor,org.eclipse.jst.jsp.ui,1.1.505.v201110211728,"org.eclipse.jst.jsp.core.jspsource.source",1578532766465
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1578532766557
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1578532777919
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1578532778259
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1578532778430
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1578532818902
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1578532820841
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1578532822686
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1578532856586
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1578532857915
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1578532865403
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1578532868740
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1578532885662
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1578532941281
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1578532949844
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1578532949989
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1578532951411
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1578532971804
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1578532971900
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1578532973230
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1578532980864
