what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1580344430090
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.1.v201008232129,"org.eclipse.jst.ws.jaxws.ui",1580344430103
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1580344430139
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1580344430140
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1580344430150
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1580344442628
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580344465616
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580344475864
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1580344479912
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580344487009
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580344536324
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1580344542473
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1580344581903
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580344581954
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580344587684
activated,editor,egovframework.dev.imp.dbio,2.0.1.201111250803,"egovframework.dev.imp.dbio.editor.sqlMapEditor",1580344587931
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1580344631510
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1580344631924
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1580344645626
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1580344666969
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1580344719845
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580344721601
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580344725377
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580344727170
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580344733221
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1580344734209
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580344776269
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580344784164
activated,editor,egovframework.dev.imp.dbio,2.0.1.201111250803,"egovframework.dev.imp.dbio.editor.sqlMapEditor",1580344788325
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1580344850697
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1580344851765
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580344856018
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580344867545
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1580344868789
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580344888375
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580344899742
activated,editor,egovframework.dev.imp.dbio,2.0.1.201111250803,"egovframework.dev.imp.dbio.editor.sqlMapEditor",1580344901741
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1580344929313
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1580344933258
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1580344945418
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580344959101
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580344977814
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1580344980789
activated,editor,egovframework.dev.imp.dbio,2.0.1.201111250803,"egovframework.dev.imp.dbio.editor.sqlMapEditor",1580344984243
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1580344994455
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1580344994955
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1580345004455
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580345006783
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580345015548
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580345019247
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580345025400
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1580345026521
activated,editor,egovframework.dev.imp.dbio,2.0.1.201111250803,"egovframework.dev.imp.dbio.editor.sqlMapEditor",1580345038217
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1580345052318
activated,editor,egovframework.dev.imp.dbio,2.0.1.201111250803,"egovframework.dev.imp.dbio.editor.sqlMapEditor",1580345055598
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1580345058212
activated,editor,egovframework.dev.imp.dbio,2.0.1.201111250803,"egovframework.dev.imp.dbio.editor.sqlMapEditor",1580345060738
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580345062405
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580345063262
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580345063711
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580345065622
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580345065954
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1580345074378
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1580345082357
activated,editor,egovframework.dev.imp.dbio,2.0.1.201111250803,"egovframework.dev.imp.dbio.editor.sqlMapEditor",1580345096620
