what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369437675440
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369437693440
activated,editor,org.eclipse.datatools.sqltools.sqlscrapbook,1.0.1.v201005250945,"org.eclipse.datatools.sqltools.sqlscrapbook.SQLScrapbookEditor",1369437695362
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1369437697955
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369437709721
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369437744065
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1369437751252
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1369437751502
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369437752752
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369437864705
activated,editor,org.eclipse.datatools.sqltools.sqlscrapbook,1.0.1.v201005250945,"org.eclipse.datatools.sqltools.sqlscrapbook.SQLScrapbookEditor",1369437865721
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1369437876940
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369437878096
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369437880268
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.navigate.openResource",1369437880330
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369437881190
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369437882987
opened,editor,org.eclipse.jst.jsp.ui,1.1.505.v201110211728,"org.eclipse.jst.jsp.core.jspsource.source",1369437883205
activated,editor,org.eclipse.jst.jsp.ui,1.1.505.v201110211728,"org.eclipse.jst.jsp.core.jspsource.source",1369437883299
